periodo_predicho,fecha_pred_ini,fecha_pred_fin,dias_habiles_pred,fecha_train_ini,fecha_train_fin,operador,num_lags,mae_normalizado,mse_normalizado,rmse_normalizado,mape_normalizado,mae_escala_pesos,mse_escala_pesos,rmse_escala_pesos,mape_escala_pesos
2008-11,2008-11-01,2008-12-31,42,2007-11-01,2008-10-31,OWA,1,1.130037,1.443969,1.201653,0.572335,188.8555,40330.3639,200.8242,0.083264
2009-01,2009-01-01,2009-02-28,41,2008-01-01,2008-12-31,OWA,1,0.66671,0.714558,0.845315,0.28799,143.3864,33050.5381,181.7981,0.05754
2009-03,2009-03-01,2009-04-30,44,2008-03-01,2009-02-28,OWA,1,1.922964,4.941062,2.22285,1.605715,516.6802,356715.3602,597.2565,0.217556
2009-05,2009-05-01,2009-06-30,43,2008-05-01,2009-04-30,OWA,1,0.671534,0.577001,0.759606,63.503666,188.3465,45389.4925,213.0481,0.089198
2009-07,2009-07-01,2009-08-31,44,2008-07-01,2009-06-30,OWA,1,0.83466,0.783546,0.885181,1.0121,185.9419,38886.5854,197.1968,0.092041
2009-09,2009-09-01,2009-10-31,44,2008-09-01,2009-08-31,OWA,1,1.051965,1.334519,1.155214,0.540654,174.6851,36798.8395,191.8302,0.091411
2009-11,2009-11-01,2009-12-31,42,2008-11-01,2009-10-31,OWA,1,0.18453,0.058088,0.241015,0.202305,36.4242,2263.262,47.5738,0.018054
2010-01,2010-01-01,2010-02-28,40,2009-01-01,2009-12-31,OWA,1,0.103755,0.018042,0.134321,0.119603,21.2474,756.6348,27.507,0.010763
2010-03,2010-03-01,2010-04-30,45,2009-03-01,2010-02-28,OWA,1,0.271464,0.088965,0.298271,0.283219,48.2005,2804.7808,52.9602,0.025179
2010-05,2010-05-01,2010-06-30,43,2009-05-01,2010-04-30,OWA,1,0.420312,0.231454,0.481097,2.711743,38.4299,1934.9118,43.9876,0.019509
2010-07,2010-07-01,2010-08-31,44,2009-07-01,2010-06-30,OWA,1,1.972861,4.717223,2.171917,0.799756,104.6827,13281.3677,115.2448,0.057148
2010-09,2010-09-01,2010-10-31,43,2009-09-01,2010-08-31,OWA,1,3.252465,12.368842,3.516937,1.529712,192.7105,43422.4732,208.3806,0.106613
2010-11,2010-11-01,2010-12-31,45,2009-11-01,2010-10-31,OWA,1,0.61328,0.513369,0.716498,4.455291,44.2514,2672.8013,51.6991,0.023299
2011-01,2011-01-01,2011-02-28,41,2010-01-01,2010-12-31,OWA,1,0.622273,0.46675,0.683191,2.147378,39.482,1878.9686,43.3471,0.021156
2011-03,2011-03-01,2011-04-30,43,2010-03-01,2011-02-28,OWA,1,1.270236,2.283967,1.51128,2.877336,72.2721,7393.699,85.9866,0.039764
2011-05,2011-05-01,2011-06-30,43,2010-05-01,2011-04-30,OWA,1,0.567427,0.455602,0.674983,0.406809,32.3678,1482.4884,38.5031,0.018121
2011-07,2011-07-01,2011-08-31,44,2010-07-01,2011-06-30,OWA,1,1.910924,4.593234,2.143183,1.48308,89.9856,10185.394,100.9227,0.050583
2011-09,2011-09-01,2011-10-31,41,2010-09-01,2011-08-31,OWA,1,1.037058,1.668525,1.291714,0.90703,54.8015,4659.2129,68.2584,0.028724
2011-11,2011-11-01,2011-12-31,41,2010-11-01,2011-10-31,OWA,1,1.024653,1.115405,1.056127,0.683093,58.5793,3645.5852,60.3787,0.030352
2012-01,2012-01-01,2012-02-29,41,2011-01-01,2011-12-31,OWA,1,1.946029,4.192329,2.047518,38.894215,117.8179,15366.6724,123.9624,0.065565
2012-03,2012-03-01,2012-04-30,40,2011-03-01,2012-02-29,OWA,1,1.093153,1.393796,1.180591,1.03972,67.7151,5348.2149,73.1315,0.038285
2012-05,2012-05-01,2012-06-30,40,2011-05-01,2012-04-30,OWA,1,1.394589,4.312992,2.076774,7.011748,89.2938,17681.8965,132.9733,0.049941
2012-07,2012-07-01,2012-08-31,41,2011-07-01,2012-06-30,OWA,1,3.652198,23.232698,4.820031,54.365223,236.1226,97110.4681,311.6255,0.130582
2012-09,2012-09-01,2012-10-31,42,2011-09-01,2012-08-31,OWA,1,3.435437,16.389194,4.048357,97.245903,214.8887,64124.0096,253.2272,0.11896
2012-11,2012-11-01,2012-12-31,39,2011-11-01,2012-10-31,OWA,1,1.381798,2.669897,1.633982,15.614264,77.0111,8292.9925,91.0659,0.042903
2013-01,2013-01-01,2013-02-28,41,2012-01-01,2012-12-31,OWA,1,0.772358,0.70254,0.838176,2.053751,20.4916,494.5211,22.2378,0.011534
2013-03,2013-03-01,2013-04-30,38,2012-03-01,2013-02-28,OWA,1,0.808592,0.948825,0.974077,0.625393,16.9434,416.6071,20.411,0.009271
2013-05,2013-05-01,2013-06-30,39,2012-05-01,2013-04-30,OWA,1,2.539534,9.171619,3.028468,0.57688,53.3361,4045.5717,63.6048,0.028058
2013-07,2013-07-01,2013-08-31,42,2012-07-01,2013-06-30,OWA,1,1.633422,3.1297,1.769096,0.794402,60.0546,4230.5631,65.0428,0.031734
2013-09,2013-09-01,2013-10-31,43,2012-09-01,2013-08-31,OWA,1,0.713722,0.660761,0.812872,0.6108,34.2115,1518.2094,38.9642,0.01811
2013-11,2013-11-01,2013-12-31,39,2012-11-01,2013-10-31,OWA,1,0.677332,0.496896,0.704908,0.431616,35.6999,1380.3695,37.1533,0.018472
2014-01,2014-01-01,2014-02-28,41,2013-01-01,2013-12-31,OWA,1,1.08013,1.617649,1.271868,0.400259,60.1812,5021.7378,70.8642,0.029697
2014-03,2014-03-01,2014-04-30,39,2013-03-01,2014-02-28,OWA,1,1.209179,2.120023,1.45603,2.442544,72.8994,7705.6065,87.7816,0.03746
2014-05,2014-05-01,2014-06-30,37,2013-05-01,2014-04-30,OWA,1,0.434532,0.240651,0.490562,0.92201,23.8562,725.3493,26.9323,0.012585
2014-07,2014-07-01,2014-08-31,40,2013-07-01,2014-06-30,OWA,1,0.82403,1.201727,1.096233,7.44027,41.6419,3068.8814,55.3975,0.021908
2014-09,2014-09-01,2014-10-31,45,2013-09-01,2014-08-31,OWA,1,2.179645,5.785262,2.405257,4.878387,117.8868,16923.1749,130.0891,0.057986
2014-11,2014-11-01,2014-12-31,38,2013-11-01,2014-10-31,OWA,1,2.757797,11.016925,3.319175,0.510986,170.5134,42116.5775,205.2232,0.073579
2015-01,2015-01-01,2015-02-28,38,2014-01-01,2014-12-31,OWA,1,0.278572,0.101704,0.318911,0.090725,36.094,1707.3944,41.3206,0.015022
2015-03,2015-03-01,2015-04-30,42,2014-03-01,2015-02-28,OWA,1,0.446627,0.300073,0.547789,0.211646,88.9349,11898.1662,109.0787,0.03553
2015-05,2015-05-01,2015-06-30,42,2014-05-01,2015-04-30,OWA,1,0.91562,1.171504,1.08236,0.635389,238.7632,79661.4291,282.2436,0.093764
2015-07,2015-07-01,2015-08-31,43,2014-07-01,2015-06-30,OWA,1,1.123854,1.731493,1.315862,0.420388,290.8277,115950.4649,340.515,0.097535
2015-09,2015-09-01,2015-10-31,44,2014-09-01,2015-08-31,OWA,1,0.552655,0.417991,0.646522,0.320374,161.8857,35865.4183,189.3817,0.054975
2015-11,2015-11-01,2015-12-31,41,2014-11-01,2015-10-31,OWA,1,0.51766,0.375527,0.612803,0.29013,147.3908,30443.3169,174.4801,0.046287
2016-01,2016-01-01,2016-02-29,41,2015-01-01,2015-12-31,OWA,1,0.614397,0.422081,0.649677,0.305658,179.9878,36222.8818,190.3231,0.053815
2016-03,2016-03-01,2016-04-30,41,2015-03-01,2016-02-29,OWA,1,0.32051,0.138294,0.37188,6.912068,101.5866,13892.9674,117.8684,0.033871
2016-05,2016-05-01,2016-06-30,44,2015-05-01,2016-04-30,OWA,1,0.357076,0.166888,0.40852,12.756964,99.2514,12893.7048,113.5505,0.03282
2016-07,2016-07-01,2016-08-31,43,2015-07-01,2016-06-30,OWA,1,0.301148,0.189179,0.434947,2.250252,53.456,5960.8106,77.2063,0.017669
2016-09,2016-09-01,2016-10-31,40,2015-09-01,2016-08-31,OWA,1,0.640868,0.458106,0.676835,0.632657,98.2175,10759.841,103.7297,0.0337
2016-11,2016-11-01,2016-12-31,43,2015-11-01,2016-10-31,OWA,1,0.954794,1.091696,1.044843,4.900661,151.287,27408.552,165.5553,0.049074
2017-01,2017-01-01,2017-02-28,42,2016-01-01,2016-12-31,OWA,1,0.437145,0.236904,0.486728,0.418566,63.7113,5032.1706,70.9378,0.02202
2017-03,2017-03-01,2017-04-30,41,2016-03-01,2017-02-28,OWA,1,1.035458,1.419833,1.191567,1.97369,89.5028,10608.2991,102.9966,0.031005
2017-05,2017-05-01,2017-06-30,41,2016-05-01,2017-04-30,OWA,1,0.737044,0.678603,0.823774,1.771728,55.7851,3887.4571,62.3495,0.01906
2017-07,2017-07-01,2017-08-31,39,2016-07-01,2017-06-30,OWA,1,0.579731,0.469489,0.685193,3.844716,42.5818,2532.909,50.328,0.014283
2017-09,2017-09-01,2017-10-31,32,2016-09-01,2017-08-31,OWA,1,0.437456,0.296746,0.544744,0.836951,31.7487,1563.0326,39.5352,0.010756
2017-11,2017-11-01,2017-12-31,38,2016-11-01,2017-10-31,OWA,1,0.188422,0.05782,0.240457,4.225671,13.7194,306.5367,17.5082,0.004587
2018-01,2018-01-01,2018-02-28,41,2017-01-01,2017-12-31,OWA,1,2.946221,9.182117,3.030201,2.056263,162.6887,27997.9932,167.326,0.05706
2018-03,2018-03-01,2018-04-30,40,2017-03-01,2018-02-28,OWA,1,1.514132,3.233657,1.798237,0.63197,97.2719,13345.688,115.5235,0.0351
2018-05,2018-05-01,2018-06-30,40,2017-05-01,2018-04-30,OWA,1,0.336758,0.154024,0.392458,8.903999,28.0714,1070.2345,32.7144,0.009717
2018-07,2018-07-01,2018-08-31,41,2017-07-01,2018-06-30,OWA,1,0.728474,0.647453,0.804644,3.274639,60.3334,4441.1602,66.642,0.020765
2018-09,2018-09-01,2018-10-31,42,2017-09-01,2018-08-31,OWA,1,0.924997,1.130913,1.063444,0.553805,69.5639,6396.1124,79.9757,0.022868
2018-11,2018-11-01,2018-12-31,40,2017-11-01,2018-10-31,OWA,1,0.654212,0.554938,0.744942,0.250701,65.2383,5518.3972,74.2859,0.020476
2019-01,2019-01-01,2019-02-28,42,2018-01-01,2018-12-31,OWA,1,0.759677,0.638942,0.799338,0.687531,110.572,13536.1058,116.3448,0.035404
2019-03,2019-03-01,2019-04-30,41,2018-03-01,2019-02-28,OWA,1,0.56308,0.413652,0.643158,0.559363,84.9254,9409.5924,97.0031,0.026805
2019-05,2019-05-01,2019-06-30,40,2018-05-01,2019-04-30,OWA,1,0.557621,0.446795,0.668427,0.286321,71.0639,7256.5167,85.1852,0.021419
2019-07,2019-07-01,2019-08-31,42,2018-07-01,2019-06-30,OWA,1,0.758959,0.940196,0.969637,0.458658,93.1369,14158.767,118.9906,0.027438
2019-09,2019-09-01,2019-10-31,44,2018-09-01,2019-08-31,OWA,1,0.472914,0.310932,0.557613,0.25183,50.7349,3578.6082,59.8215,0.014935
2019-11,2019-11-01,2019-12-31,42,2018-11-01,2019-10-31,OWA,1,0.555755,0.464742,0.68172,0.99058,65.4003,6435.8277,80.2236,0.019487
2020-01,2020-01-01,2020-02-29,42,2019-01-01,2019-12-31,OWA,1,0.433413,0.271995,0.521532,0.99188,55.2295,4416.7206,66.4584,0.016253
2020-03,2020-03-01,2020-04-30,41,2019-03-01,2020-02-29,OWA,1,3.143768,11.391841,3.37518,0.555064,355.2051,145429.0893,381.3517,0.088898
2020-05,2020-05-01,2020-06-30,38,2019-05-01,2020-04-30,OWA,1,0.466881,0.433732,0.658583,0.372877,111.2193,24613.28,156.8862,0.02955
2020-07,2020-07-01,2020-08-31,42,2019-07-01,2020-06-30,OWA,1,0.41808,0.225304,0.474662,0.573661,106.2417,14549.1883,120.62,0.028359
2020-09,2020-09-01,2020-10-31,42,2019-09-01,2020-08-31,OWA,1,0.724505,0.727343,0.852844,0.775763,173.4476,41686.3288,204.1723,0.045278
2020-11,2020-11-01,2020-12-31,39,2019-11-01,2020-10-31,OWA,1,1.936881,4.526497,2.127557,7.35947,455.8146,250687.6539,500.6872,0.129921
2021-01,2021-01-01,2021-02-28,39,2020-01-01,2020-12-31,OWA,1,0.55351,0.542966,0.736862,0.909966,117.9815,24668.9273,157.0634,0.033237
2021-03,2021-03-01,2021-04-30,41,2020-03-01,2021-02-28,OWA,1,1.226072,1.990864,1.41098,21.144907,214.2063,60767.848,246.5114,0.058615
2021-05,2021-05-01,2021-06-30,40,2020-05-01,2021-04-30,OWA,1,1.392002,2.426625,1.557763,8.951917,180.4046,40758.5298,201.8874,0.048848
