periodo_predicho,fecha_pred_ini,fecha_pred_fin,dias_habiles_pred,fecha_train_ini,fecha_train_fin,operador,num_lags,mae_normalizado,mse_normalizado,rmse_normalizado,mape_normalizado,mae_escala_pesos,mse_escala_pesos,rmse_escala_pesos,mape_escala_pesos
1995-W33,1995-08-14,1995-08-20,5,1994-08-15,1995-08-13,OWA,1,0.593212,0.557789,0.746853,0.17639,14.9625,354.8639,18.8378,0.015901
1995-W34,1995-08-21,1995-08-27,5,1994-08-22,1995-08-20,OWA,1,0.341821,0.127542,0.35713,0.097719,9.1479,91.3471,9.5576,0.009615
1995-W35,1995-08-28,1995-09-03,5,1994-08-29,1995-08-27,OWA,1,0.449576,0.33668,0.580241,0.136415,13.09,285.4238,16.8945,0.013685
1995-W36,1995-09-04,1995-09-10,5,1994-09-05,1995-09-03,OWA,1,0.119724,0.020684,0.143819,0.040724,3.8035,20.876,4.569,0.003977
1995-W37,1995-09-11,1995-09-17,5,1994-09-12,1995-09-10,OWA,1,0.077412,0.006146,0.078394,0.027884,2.5985,6.9249,2.6315,0.002711
1995-W38,1995-09-18,1995-09-24,5,1994-09-19,1995-09-17,OWA,1,0.194138,0.061487,0.247966,0.065549,6.8804,77.2321,8.7882,0.007071
1995-W39,1995-09-25,1995-10-01,5,1994-09-26,1995-09-24,OWA,1,0.083723,0.009581,0.097885,0.030482,3.1642,13.6859,3.6994,0.003247
1995-W40,1995-10-02,1995-10-08,5,1994-10-03,1995-10-01,OWA,1,0.066753,0.005354,0.073172,0.026943,2.6852,8.6638,2.9434,0.00276
1995-W41,1995-10-09,1995-10-15,5,1994-10-10,1995-10-08,OWA,1,0.15579,0.025228,0.158835,0.061797,6.5858,45.0847,6.7145,0.006705
1995-W42,1995-10-16,1995-10-22,5,1994-10-17,1995-10-15,OWA,1,0.039991,0.002122,0.046061,0.015861,1.7733,4.1718,2.0425,0.001791
1995-W43,1995-10-23,1995-10-29,5,1994-10-24,1995-10-22,OWA,1,0.042617,0.002185,0.04674,0.017948,1.98,4.7159,2.1716,0.001997
1995-W44,1995-10-30,1995-11-05,5,1994-10-31,1995-10-29,OWA,1,0.037653,0.001937,0.044008,0.01655,1.8284,4.5666,2.137,0.001838
1995-W45,1995-11-06,1995-11-12,5,1994-11-07,1995-11-05,OWA,1,0.024363,0.000674,0.025958,0.011005,1.2283,1.7128,1.3088,0.00123
1995-W46,1995-11-13,1995-11-19,5,1994-11-14,1995-11-12,OWA,1,0.036601,0.001653,0.04066,0.01733,1.9044,4.4757,2.1156,0.001904
1995-W47,1995-11-20,1995-11-26,5,1994-11-21,1995-11-19,OWA,1,0.0541,0.00505,0.071062,0.026853,2.8892,14.4025,3.7951,0.002885
1995-W48,1995-11-27,1995-12-03,5,1994-11-28,1995-11-26,OWA,1,0.050073,0.002523,0.050229,0.026303,2.7361,7.5333,2.7447,0.002732
1995-W49,1995-12-04,1995-12-10,5,1994-12-05,1995-12-03,OWA,1,0.185721,0.067616,0.260031,0.133753,10.3277,209.0911,14.46,0.010555
1995-W50,1995-12-11,1995-12-17,5,1994-12-12,1995-12-10,OWA,1,0.338088,0.147501,0.384059,0.221222,18.94,462.91,21.5153,0.019138
1995-W51,1995-12-18,1995-12-24,5,1994-12-19,1995-12-17,OWA,1,0.133039,0.019146,0.138368,0.09412,7.4658,60.2933,7.7649,0.007572
1995-W52,1995-12-25,1995-12-31,5,1994-12-26,1995-12-24,OWA,1,0.065397,0.005513,0.074251,0.046339,3.6669,17.3337,4.1634,0.003708
1996-W01,1996-01-01,1996-01-07,5,1995-01-02,1995-12-31,OWA,1,0.082212,0.011377,0.106663,0.055198,4.5978,35.5838,5.9652,0.004616
1996-W02,1996-01-08,1996-01-14,5,1995-01-09,1996-01-07,OWA,1,0.045097,0.002582,0.050815,0.029211,2.5216,8.0734,2.8414,0.002516
1996-W03,1996-01-15,1996-01-21,5,1995-01-16,1996-01-14,OWA,1,0.126525,0.018163,0.13477,0.076282,7.097,57.146,7.5595,0.007013
1996-W04,1996-01-22,1996-01-28,5,1995-01-23,1996-01-21,OWA,1,0.114556,0.015343,0.123866,0.063249,6.4835,49.1461,7.0104,0.006328
1996-W05,1996-01-29,1996-02-04,5,1995-01-30,1996-01-28,OWA,1,0.037636,0.002319,0.048156,0.021384,2.1649,7.6729,2.77,0.002109
1996-W06,1996-02-05,1996-02-11,5,1995-02-06,1996-02-04,OWA,1,0.094506,0.009136,0.095583,0.058773,5.5141,31.1017,5.5769,0.005394
1996-W07,1996-02-12,1996-02-18,5,1995-02-13,1996-02-11,OWA,1,0.040284,0.001829,0.042763,0.024582,2.3624,6.2886,2.5077,0.002298
1996-W08,1996-02-19,1996-02-25,5,1995-02-20,1996-02-18,OWA,1,0.033632,0.001173,0.034243,0.020112,1.98,4.0641,2.016,0.001915
1996-W09,1996-02-26,1996-03-03,5,1995-02-27,1996-02-25,OWA,1,0.025305,0.000752,0.027417,0.014986,1.4989,2.6373,1.624,0.001443
1996-W10,1996-03-04,1996-03-10,5,1995-03-06,1996-03-03,OWA,1,0.007333,7e-05,0.008354,0.004403,0.4377,0.2487,0.4987,0.00042
1996-W11,1996-03-11,1996-03-17,5,1995-03-13,1996-03-10,OWA,1,0.021717,0.000529,0.022993,0.01324,1.3056,1.9106,1.3823,0.00125
1996-W12,1996-03-18,1996-03-24,5,1995-03-20,1996-03-17,OWA,1,0.043001,0.002182,0.046714,0.026629,2.6036,7.9998,2.8284,0.002487
1996-W13,1996-03-25,1996-03-31,5,1995-03-27,1996-03-24,OWA,1,0.02787,0.00115,0.033912,0.017673,1.6966,4.262,2.0645,0.001618
1996-W14,1996-04-01,1996-04-07,5,1995-04-03,1996-03-31,OWA,1,0.105638,0.012211,0.110505,0.07374,6.4702,45.8095,6.7683,0.006199
1996-W15,1996-04-08,1996-04-14,5,1995-04-10,1996-04-07,OWA,1,0.033917,0.002036,0.045117,0.023275,2.0798,7.6537,2.7665,0.001983
1996-W16,1996-04-15,1996-04-21,5,1995-04-17,1996-04-14,OWA,1,0.035841,0.001875,0.043303,0.02414,2.1911,7.0083,2.6473,0.00208
1996-W17,1996-04-22,1996-04-28,5,1995-04-24,1996-04-21,OWA,1,0.014426,0.000417,0.020416,0.010013,0.8803,1.5521,1.2458,0.000835
1996-W18,1996-04-29,1996-05-05,5,1995-05-01,1996-04-28,OWA,1,0.078891,0.007466,0.086403,0.052165,4.8032,27.6736,5.2606,0.004524
1996-W19,1996-05-06,1996-05-12,5,1995-05-08,1996-05-05,OWA,1,0.023254,0.001323,0.036379,0.01607,1.4139,4.8928,2.212,0.001333
1996-W20,1996-05-13,1996-05-19,5,1995-05-15,1996-05-12,OWA,1,0.046965,0.0027,0.051958,0.031866,2.8473,9.9223,3.15,0.002671
1996-W21,1996-05-20,1996-05-26,5,1995-05-22,1996-05-19,OWA,1,0.010259,0.000141,0.01186,0.007082,0.6174,0.5095,0.7138,0.000578
1996-W22,1996-05-27,1996-06-02,5,1995-05-29,1996-05-26,OWA,1,0.008368,0.000107,0.01034,0.005762,0.4971,0.3773,0.6142,0.000464
1996-W23,1996-06-03,1996-06-09,5,1995-06-05,1996-06-02,OWA,1,0.012041,0.000279,0.016689,0.00824,0.7054,0.9559,0.9777,0.000657
1996-W24,1996-06-10,1996-06-16,5,1995-06-12,1996-06-09,OWA,1,0.044168,0.002899,0.053839,0.031923,2.5403,9.5882,3.0965,0.002372
1996-W25,1996-06-17,1996-06-23,5,1995-06-19,1996-06-16,OWA,1,0.056464,0.004239,0.06511,0.042111,3.1694,13.3569,3.6547,0.00296
1996-W26,1996-06-24,1996-06-30,5,1995-06-26,1996-06-23,OWA,1,0.030063,0.001291,0.035933,0.023379,1.6372,3.8293,1.9569,0.001531
1996-W27,1996-07-01,1996-07-07,5,1995-07-03,1996-06-30,OWA,1,0.025335,0.000854,0.029217,0.020037,1.3311,2.3564,1.5351,0.001245
1996-W28,1996-07-08,1996-07-14,5,1995-07-10,1996-07-07,OWA,1,0.025855,0.001107,0.033276,0.022349,1.3096,2.8411,1.6855,0.00123
1996-W29,1996-07-15,1996-07-21,5,1995-07-17,1996-07-14,OWA,1,0.027849,0.001024,0.032002,0.025999,1.3592,2.4395,1.5619,0.00128
1996-W30,1996-07-22,1996-07-28,5,1995-07-24,1996-07-21,OWA,1,0.057916,0.004561,0.067538,0.054714,2.6959,9.8833,3.1438,0.002538
1996-W31,1996-07-29,1996-08-04,5,1995-07-31,1996-07-28,OWA,1,0.027239,0.001061,0.032569,0.027414,1.2002,2.0593,1.435,0.001132
1996-W32,1996-08-05,1996-08-11,5,1995-08-07,1996-08-04,OWA,1,0.201353,0.050495,0.224711,0.327599,8.3591,87.0253,9.3287,0.007999
